municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
316990;UBA;2019-09-19;9;2019;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2019-09-20;9;2019;19º RISP - Sete Lagoas;3) Interior de MG;TENTADO;1
312160;DIAMANTINA;2019-09-21;9;2019;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
312710;FRUTAL;2019-09-21;9;2019;5º RISP - Uberaba;3) Interior de MG;CONSUMADO;1
310855;BRASILANDIA DE MINAS;2019-09-22;9;2019;16º RISP - Unaí;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2019-09-22;9;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
315430;RESPLENDOR;2019-09-25;9;2019;8º RISP - Governador Valadares;3) Interior de MG;CONSUMADO;1
315140;PITANGUI;2019-09-29;9;2019;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
317130;VICOSA;2019-10-01;10;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
311890;CORDISBURGO;2019-10-02;10;2019;19º RISP - Sete Lagoas;3) Interior de MG;TENTADO;1
313130;IPATINGA;2019-10-02;10;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
314330;MONTES CLAROS;2019-10-02;10;2019;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
313130;IPATINGA;2019-10-03;10;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
313250;ITAMARANDIBA;2019-10-03;10;2019;14º RISP - Curvelo;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2019-10-04;10;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;2
310350;ARAGUARI;2019-10-05;10;2019;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
317010;UBERABA;2019-10-06;10;2019;5º RISP - Uberaba;3) Interior de MG;CONSUMADO;1
310590;BARROSO;2019-10-08;10;2019;13º RISP - Barbacena;3) Interior de MG;CONSUMADO;1
310840;BOTELHOS;2019-10-09;10;2019;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2019-10-10;10;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
315780;SANTA LUZIA;2019-10-11;10;2019;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
310780;BOM JESUS DO GALHO;2019-10-12;10;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2019-10-12;10;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
317020;UBERLANDIA;2019-10-12;10;2019;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
313520;JANUARIA;2019-10-12;10;2019;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;1
310650;BERILO;2019-10-13;10;2019;14º RISP - Curvelo;3) Interior de MG;CONSUMADO;1
314320;MONTE SANTO DE MINAS;2019-10-13;10;2019;18º RISP - Poços de Caldas;3) Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2019-10-15;10;2019;19º RISP - Sete Lagoas;3) Interior de MG;TENTADO;1
314600;OURO FINO;2019-10-16;10;2019;17º RISP - Pouso Alegre;3) Interior de MG;CONSUMADO;1
311760;CONCEICAO DO PARA;2019-10-17;10;2019;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
314340;MONTE SIAO;2019-10-17;10;2019;17º RISP - Pouso Alegre;3) Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2019-10-18;10;2019;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
313350;ITAPECERICA;2019-10-19;10;2019;7º RISP - Divinópolis;3) Interior de MG;TENTADO;1
315150;PIUMHI;2019-10-19;10;2019;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
311070;CAMBUQUIRA;2019-10-20;10;2019;6º RISP - Lavras;3) Interior de MG;TENTADO;1
311860;CONTAGEM;2019-10-21;10;2019;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;2
310620;BELO HORIZONTE;2019-10-21;10;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2019-10-21;10;2019;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;1
314480;NOVA LIMA;2019-10-22;10;2019;3º RISP - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
314520;NOVA SERRANA;2019-10-24;10;2019;7º RISP - Divinópolis;3) Interior de MG;TENTADO;1
316940;TRES PONTAS;2019-10-27;10;2019;6º RISP - Lavras;3) Interior de MG;TENTADO;1
315053;PINGO D'AGUA;2019-10-29;10;2019;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
311340;CARATINGA;2019-10-30;10;2019;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
310350;ARAGUARI;2019-11-01;11;2019;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
311120;CAMPO BELO;2019-11-01;11;2019;6º RISP - Lavras;3) Interior de MG;TENTADO;1
316460;SAO SEBASTIAO DO OESTE;2019-11-01;11;2019;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
311860;CONTAGEM;2019-11-03;11;2019;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
314480;NOVA LIMA;2019-11-03;11;2019;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
317120;VESPASIANO;2019-11-04;11;2019;3º RISP - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
310620;BELO HORIZONTE;2019-11-05;11;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
311070;CAMBUQUIRA;2019-11-05;11;2019;6º RISP - Lavras;3) Interior de MG;TENTADO;1
316990;UBA;2019-11-08;11;2019;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
317000;UBAI;2019-11-09;11;2019;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
313170;ITABIRA;2019-11-09;11;2019;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
311680;COLUNA;2019-11-10;11;2019;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;1
315090;PIRANGUCU;2019-11-10;11;2019;17º RISP - Pouso Alegre;3) Interior de MG;CONSUMADO;1
316860;TEOFILO OTONI;2019-11-10;11;2019;15º RISP - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
316292;SAO JOAQUIM DE BICAS;2019-11-11;11;2019;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
314800;PATOS DE MINAS;2019-11-14;11;2019;10º RISP - Patos de Minas;3) Interior de MG;TENTADO;1
310120;AIURUOCA;2019-11-16;11;2019;17º RISP - Pouso Alegre;3) Interior de MG;TENTADO;1
312490;EUGENOPOLIS;2019-11-16;11;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2019-11-17;11;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
310650;BERILO;2019-11-23;11;2019;14º RISP - Curvelo;3) Interior de MG;CONSUMADO;1
311860;CONTAGEM;2019-11-24;11;2019;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
314315;MONTE FORMOSO;2019-11-24;11;2019;15º RISP - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
315620;ROCHEDO DE MINAS;2019-11-26;11;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
316290;SAO JOAO NEPOMUCENO;2019-11-26;11;2019;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
313360;ITAPEVA;2019-11-27;11;2019;17º RISP - Pouso Alegre;3) Interior de MG;CONSUMADO;1
313330;ITAOBIM;2019-12-01;12;2019;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
315670;SABARA;2019-12-01;12;2019;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
316250;SAO JOAO DEL REI;2019-12-01;12;2019;13º RISP - Barbacena;3) Interior de MG;CONSUMADO;1
312100;DATAS;2019-12-03;12;2019;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2019-12-03;12;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
315250;POUSO ALEGRE;2019-12-03;12;2019;17º RISP - Pouso Alegre;3) Interior de MG;TENTADO;1
313930;MANGA;2019-12-03;12;2019;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2019-12-05;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
312160;DIAMANTINA;2019-12-05;12;2019;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2019-12-06;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2019-12-07;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
316180;SAO GONCALO DO PARA;2019-12-08;12;2019;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
312200;DIVINO;2019-12-10;12;2019;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
317040;UNAI;2019-12-10;12;2019;16º RISP - Unaí;3) Interior de MG;CONSUMADO;1
313120;IPANEMA;2019-12-12;12;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2019-12-12;12;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2019-12-13;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
312160;DIAMANTINA;2019-12-13;12;2019;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
313520;JANUARIA;2019-12-14;12;2019;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
314535;NOVO ORIENTE DE MINAS;2019-12-15;12;2019;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
311740;CONCEICAO DE IPANEMA;2019-12-16;12;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
315780;SANTA LUZIA;2019-12-16;12;2019;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
317020;UBERLANDIA;2019-12-16;12;2019;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2019-12-19;12;2019;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
317120;VESPASIANO;2019-12-19;12;2019;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
314480;NOVA LIMA;2019-12-19;12;2019;3º RISP - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
310620;BELO HORIZONTE;2019-12-21;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
316720;SETE LAGOAS;2019-12-21;12;2019;19º RISP - Sete Lagoas;3) Interior de MG;TENTADO;1
313940;MANHUACU;2019-12-21;12;2019;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
313940;MANHUACU;2019-12-22;12;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2019-12-22;12;2019;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
312770;GOVERNADOR VALADARES;2019-12-22;12;2019;8º RISP - Governador Valadares;3) Interior de MG;CONSUMADO;1
312910;GURINHATA;2019-12-22;12;2019;9º RISP - Uberlândia;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2019-12-23;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
315180;POCOS DE CALDAS;2019-12-23;12;2019;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
314110;MATOZINHOS;2019-12-24;12;2019;19º RISP - Sete Lagoas;2) RMBH (sem BH);TENTADO;1
313640;JOAQUIM FELICIO;2019-12-25;12;2019;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
315340;PRESIDENTE OLEGARIO;2019-12-25;12;2019;10º RISP - Patos de Minas;3) Interior de MG;CONSUMADO;1
311860;CONTAGEM;2019-12-26;12;2019;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
312710;FRUTAL;2019-12-26;12;2019;5º RISP - Uberaba;3) Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2019-12-26;12;2019;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;1
315490;RIO CASCA;2019-12-26;12;2019;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2019-12-27;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;2
313460;JABOTICATUBAS;2019-12-27;12;2019;3º RISP - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
310620;BELO HORIZONTE;2019-12-28;12;2019;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
315460;RIBEIRAO DAS NEVES;2019-12-28;12;2019;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
310730;BOCAIUVA;2019-12-29;12;2019;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;1
313760;LAGOA SANTA;2019-12-29;12;2019;3º RISP - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
311120;CAMPO BELO;2019-12-31;12;2019;6º RISP - Lavras;3) Interior de MG;TENTADO;1
311250;CAPIM BRANCO;2019-12-31;12;2019;19º RISP - Sete Lagoas;2) RMBH (sem BH);TENTADO;1
