municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
317200;VISCONDE DO RIO BRANCO;2018-09-23;9;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
314800;PATOS DE MINAS;2018-09-23;9;2018;10º RISP - Patos de Minas;3) Interior de MG;CONSUMADO;1
311230;CAPELINHA;2018-09-25;9;2018;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
311230;CAPELINHA;2018-09-25;9;2018;14º RISP - Curvelo;3) Interior de MG;CONSUMADO;1
310900;BRUMADINHO;2018-09-26;9;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
310020;ABAETE;2018-09-26;9;2018;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
314080;MATIAS BARBOSA;2018-09-27;9;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
313550;JEQUERI;2018-09-27;9;2018;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
313210;ITACARAMBI;2018-09-28;9;2018;11º RISP - Montes Claros;3) Interior de MG;TENTADO;2
313210;ITACARAMBI;2018-09-28;9;2018;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;1
314015;MARIO CAMPOS;2018-09-29;9;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
315000;PESCADOR;2018-09-30;9;2018;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2018-09-30;9;2018;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
311910;CORINTO;2018-10-01;10;2018;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
314410;MUZAMBINHO;2018-10-01;10;2018;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
315680;SABINOPOLIS;2018-10-01;10;2018;8º RISP - Governador Valadares;3) Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2018-10-02;10;2018;9º RISP - Uberlândia;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2018-10-03;10;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
310400;ARAXA;2018-10-03;10;2018;5º RISP - Uberaba;3) Interior de MG;CONSUMADO;2
314930;PEDRO LEOPOLDO;2018-10-04;10;2018;19º RISP - Sete Lagoas;2) RMBH (sem BH);CONSUMADO;1
314430;NANUQUE;2018-10-05;10;2018;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
313170;ITABIRA;2018-10-06;10;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2018-10-06;10;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
314675;PALMOPOLIS;2018-10-07;10;2018;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
310340;ARACUAI;2018-10-08;10;2018;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
314330;MONTES CLAROS;2018-10-08;10;2018;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
315780;SANTA LUZIA;2018-10-08;10;2018;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
310375;ARAPORA;2018-10-09;10;2018;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2018-10-11;10;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
314470;NOVA ERA;2018-10-11;10;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
316680;SERRA DO SALITRE;2018-10-11;10;2018;10º RISP - Patos de Minas;3) Interior de MG;TENTADO;1
311860;CONTAGEM;2018-10-12;10;2018;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;3
315280;PRATA;2018-10-13;10;2018;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2018-10-14;10;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
313940;MANHUACU;2018-10-14;10;2018;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2018-10-15;10;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
317020;UBERLANDIA;2018-10-16;10;2018;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2018-10-16;10;2018;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
314480;NOVA LIMA;2018-10-18;10;2018;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
317020;UBERLANDIA;2018-10-20;10;2018;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
316210;SAO GOTARDO;2018-10-20;10;2018;10º RISP - Patos de Minas;3) Interior de MG;CONSUMADO;1
310900;BRUMADINHO;2018-10-21;10;2018;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;1
313770;LAJINHA;2018-10-23;10;2018;12º RISP - Ipatinga;3) Interior de MG;CONSUMADO;1
310500;BALDIM;2018-10-24;10;2018;19º RISP - Sete Lagoas;2) RMBH (sem BH);TENTADO;1
314860;PECANHA;2018-10-25;10;2018;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2018-10-26;10;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
314790;PASSOS;2018-10-27;10;2018;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
311430;CARMO DO PARANAIBA;2018-10-27;10;2018;10º RISP - Patos de Minas;3) Interior de MG;CONSUMADO;1
313900;MACHADO;2018-10-28;10;2018;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
313550;JEQUERI;2018-10-29;10;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
310670;BETIM;2018-10-29;10;2018;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;1
314530;NOVO CRUZEIRO;2018-10-29;10;2018;15º RISP - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
311860;CONTAGEM;2018-10-30;10;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
313300;ITAMONTE;2018-10-30;10;2018;17º RISP - Pouso Alegre;3) Interior de MG;CONSUMADO;1
310560;BARBACENA;2018-10-31;10;2018;13º RISP - Barbacena;3) Interior de MG;TENTADO;1
313380;ITAUNA;2018-11-01;11;2018;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
316990;UBA;2018-11-01;11;2018;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
317010;UBERABA;2018-11-02;11;2018;5º RISP - Uberaba;3) Interior de MG;TENTADO;1
313620;JOAO MONLEVADE;2018-11-06;11;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
314390;MURIAE;2018-11-06;11;2018;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;1
314150;MENDES PIMENTEL;2018-11-07;11;2018;8º RISP - Governador Valadares;3) Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2018-11-07;11;2018;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;2
316740;SILVIANOPOLIS;2018-11-09;11;2018;17º RISP - Pouso Alegre;3) Interior de MG;CONSUMADO;4
315460;RIBEIRAO DAS NEVES;2018-11-10;11;2018;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;1
312580;FERNANDES TOURINHO;2018-11-11;11;2018;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2018-11-11;11;2018;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2018-11-12;11;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
314120;MATUTINA;2018-11-12;11;2018;10º RISP - Patos de Minas;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2018-11-12;11;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
316070;SANTOS DUMONT;2018-11-13;11;2018;13º RISP - Barbacena;3) Interior de MG;CONSUMADO;1
311020;CAJURI;2018-11-15;11;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
313250;ITAMARANDIBA;2018-11-16;11;2018;14º RISP - Curvelo;3) Interior de MG;TENTADO;1
314560;OLIVEIRA;2018-11-16;11;2018;6º RISP - Lavras;3) Interior de MG;TENTADO;1
314520;NOVA SERRANA;2018-11-17;11;2018;7º RISP - Divinópolis;3) Interior de MG;TENTADO;1
317020;UBERLANDIA;2018-11-17;11;2018;9º RISP - Uberlândia;3) Interior de MG;TENTADO;2
310350;ARAGUARI;2018-11-17;11;2018;9º RISP - Uberlândia;3) Interior de MG;CONSUMADO;2
311860;CONTAGEM;2018-11-17;11;2018;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;1
310620;BELO HORIZONTE;2018-11-18;11;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
313920;MALACACHETA;2018-11-20;11;2018;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
315150;PIUMHI;2018-11-20;11;2018;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
313920;MALACACHETA;2018-11-20;11;2018;15º RISP - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
310670;BETIM;2018-11-22;11;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
310670;BETIM;2018-11-24;11;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
313650;JORDANIA;2018-11-24;11;2018;15º RISP - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2018-11-25;11;2018;11º RISP - Montes Claros;3) Interior de MG;TENTADO;2
316470;SAO SEBASTIAO PARAISO;2018-11-27;11;2018;18º RISP - Poços de Caldas;3) Interior de MG;TENTADO;1
313860;LIMA DUARTE;2018-11-28;11;2018;4º RISP - Juiz de Fora;3) Interior de MG;CONSUMADO;2
315700;SALINAS;2018-11-28;11;2018;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;1
315400;RAUL SOARES;2018-11-29;11;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
311860;CONTAGEM;2018-11-30;11;2018;2º RISP - Contagem;2) RMBH (sem BH);TENTADO;1
313440;ITURAMA;2018-11-30;11;2018;5º RISP - Uberaba;3) Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2018-11-30;11;2018;7º RISP - Divinópolis;3) Interior de MG;CONSUMADO;1
313330;ITAOBIM;2018-12-02;12;2018;15º RISP - Teófilo Otoni;3) Interior de MG;TENTADO;1
313180;ITABIRINHA;2018-12-02;12;2018;8º RISP - Governador Valadares;3) Interior de MG;CONSUMADO;1
317070;VARGINHA;2018-12-03;12;2018;6º RISP - Lavras;3) Interior de MG;TENTADO;1
316720;SETE LAGOAS;2018-12-04;12;2018;19º RISP - Sete Lagoas;3) Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2018-12-05;12;2018;19º RISP - Sete Lagoas;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2018-12-08;12;2018;1º RISP - Belo Horizonte;1) Belo Horizonte;TENTADO;1
313880;LUZ;2018-12-09;12;2018;7º RISP - Divinópolis;3) Interior de MG;TENTADO;1
317020;UBERLANDIA;2018-12-13;12;2018;9º RISP - Uberlândia;3) Interior de MG;TENTADO;1
312100;DATAS;2018-12-13;12;2018;14º RISP - Curvelo;3) Interior de MG;CONSUMADO;1
310730;BOCAIUVA;2018-12-14;12;2018;11º RISP - Montes Claros;3) Interior de MG;CONSUMADO;1
313460;JABOTICATUBAS;2018-12-14;12;2018;3º RISP - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
312200;DIVINO;2018-12-16;12;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
314700;PARACATU;2018-12-16;12;2018;16º RISP - Unaí;3) Interior de MG;TENTADO;1
312200;DIVINO;2018-12-17;12;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
314330;MONTES CLAROS;2018-12-17;12;2018;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
313925;MAMONAS;2018-12-18;12;2018;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
316680;SERRA DO SALITRE;2018-12-18;12;2018;10º RISP - Patos de Minas;3) Interior de MG;CONSUMADO;1
316840;TARUMIRIM;2018-12-19;12;2018;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;1
313180;ITABIRINHA;2018-12-21;12;2018;8º RISP - Governador Valadares;3) Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2018-12-21;12;2018;9º RISP - Uberlândia;3) Interior de MG;CONSUMADO;1
312900;GUIRICEMA;2018-12-24;12;2018;4º RISP - Juiz de Fora;3) Interior de MG;TENTADO;1
311420;CARMO DO CAJURU;2018-12-25;12;2018;7º RISP - Divinópolis;3) Interior de MG;TENTADO;1
311430;CARMO DO PARANAIBA;2018-12-25;12;2018;10º RISP - Patos de Minas;3) Interior de MG;TENTADO;1
313010;IGARAPE;2018-12-25;12;2018;2º RISP - Contagem;2) RMBH (sem BH);CONSUMADO;1
311265;CAPITAO ANDRADE;2018-12-26;12;2018;8º RISP - Governador Valadares;3) Interior de MG;TENTADO;2
314505;NOVA PORTEIRINHA;2018-12-28;12;2018;11º RISP - Montes Claros;3) Interior de MG;TENTADO;1
314520;NOVA SERRANA;2018-12-28;12;2018;7º RISP - Divinópolis;3) Interior de MG;TENTADO;1
310630;BELO ORIENTE;2018-12-30;12;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
317050;URUCANIA;2018-12-30;12;2018;12º RISP - Ipatinga;3) Interior de MG;TENTADO;1
315780;SANTA LUZIA;2018-12-31;12;2018;3º RISP - Vespasiano;2) RMBH (sem BH);TENTADO;1
